file_name;transcription;audio;language;emotion
m_dis001aes;"Es como decir: ""No es un revuelta, es rabia. No es un crimen, es pobreza"".";data/wav_corpus/m_dis001aes.wav;spanish;disgust
m_dis002aes;Mira esta triste, miserable y aplastada cosa.;data/wav_corpus/m_dis002aes.wav;spanish;disgust
m_dis002bes;¿Alguien puede decirme dónde está el fallo de esa fotografía?;data/wav_corpus/m_dis002bes.wav;spanish;disgust
m_dis003aes;Bueno, pues, quizás.;data/wav_corpus/m_dis003aes.wav;spanish;disgust
m_dis003bes;Al cumplir seis años, mi mejor amigo, Scott Tibbs, me pinchó con un clavo, eso te no había contado.;data/wav_corpus/m_dis003bes.wav;spanish;disgust
m_dis005aes;¿A sí? Pues, ese poli piensa que tú estás detrás de todo.;data/wav_corpus/m_dis005aes.wav;spanish;disgust
m_dis008bes;Tengo horas de consulta. Si necesitas más información sobre refranes, expresiones ;data/wav_corpus/m_dis008bes.wav;spanish;disgust
m_dis014aes;Y al parecer, tú también.;data/wav_corpus/m_dis014aes.wav;spanish;disgust
m_dis016aes;Bueno, eso se llama mutación, madre. El milagro de la genética es que yo no soy tú.;data/wav_corpus/m_dis016aes.wav;spanish;disgust
m_dis018bes;Vivo contigo. Sé cuanto estudias, o debería decir no estudias. Y sacas mejores notas que yo.;data/wav_corpus/m_dis018bes.wav;spanish;disgust
m_dis023bes;¿Es porque tu padre era médico y tu abuelo era médico?;data/wav_corpus/m_dis023bes.wav;spanish;disgust
m_dis023ces;¿Es un asunto genético quizá?;data/wav_corpus/m_dis023ces.wav;spanish;disgust
m_dis035aes;Saddam. ¿Se llama Saddam? Genial, estupendo, Bruce.;data/wav_corpus/m_dis035aes.wav;spanish;disgust
m_dis036aes;¡Concédete un ascenso por favor!;data/wav_corpus/m_dis036aes.wav;spanish;disgust
m_dis043aes;Construye barrios, no los destruye evidentemente.;data/wav_corpus/m_dis043aes.wav;spanish;disgust
m_dis044aes;Extravié una importante demanda. Esa es su versión.;data/wav_corpus/m_dis044aes.wav;spanish;disgust
m_dis044bes;¿Te cuento la mía?;data/wav_corpus/m_dis044bes.wav;spanish;disgust
m_gio001aes;[no verbal] es un idiota.;data/wav_corpus/m_gio001aes.wav;spanish;happiness
m_gio001bes;Siempre ha sido un idiota.;data/wav_corpus/m_gio001bes.wav;spanish;happiness
m_gio002aes;Guay. Gracias.;data/wav_corpus/m_gio002aes.wav;spanish;happiness
m_gio002bes;Deséame suerte.;data/wav_corpus/m_gio002bes.wav;spanish;happiness
m_gio003aes;¿Hace una sesión de video esta noche?;data/wav_corpus/m_gio003aes.wav;spanish;happiness
m_gio003bes;Tengo unos clásicos cojonudos.;data/wav_corpus/m_gio003bes.wav;spanish;happiness
m_gio004aes;Pero sería emocionante, ¿verdad? Alguien famoso en la tienda [no verbal].;data/wav_corpus/m_gio004aes.wav;spanish;happiness
m_gio005aes;¡Venga, un baile!;data/wav_corpus/m_gio005aes.wav;spanish;happiness
m_gio010aes;Ya me lo has contado todo.;data/wav_corpus/m_gio010aes.wav;spanish;happiness
m_gio013aes;Ve a patita cabrón. Will se lleva el coche.;data/wav_corpus/m_gio013aes.wav;spanish;happiness
m_gio015aes;Vaya, que encanto de mujer.;data/wav_corpus/m_gio015aes.wav;spanish;happiness
m_gio016aes;Porque son aburridas, insoportables.;data/wav_corpus/m_gio016aes.wav;spanish;happiness
m_gio017aes;Eso es maravilloso.;data/wav_corpus/m_gio017aes.wav;spanish;happiness
m_gio018aes;Tranquilo es broma. De qué sirve estar chalado msi no puedes divertirte.;data/wav_corpus/m_gio018aes.wav;spanish;happiness
m_gio022aes;Como os quiero, chicos.;data/wav_corpus/m_gio022aes.wav;spanish;happiness
m_gio023aes;Por primera vez en dieciocho años voy a poder estar al mando de mi propia vida. ¡Ay, Dios mío!;data/wav_corpus/m_gio023aes.wav;spanish;happiness
m_gio034aes;Pues en realidad tantas veces como puede.;data/wav_corpus/m_gio034aes.wav;spanish;happiness
m_gio041aes;Santo Dios bendito.;data/wav_corpus/m_gio041aes.wav;spanish;happiness
m_gio041bes;Santo Dios, la Virgen y San José.;data/wav_corpus/m_gio041bes.wav;spanish;happiness
m_gio046aes;Tú podrías salir con una bocina y perseguirle por el ring.;data/wav_corpus/m_gio046aes.wav;spanish;happiness
m_gio049aes;No comprenderá que se trata de un negro.;data/wav_corpus/m_gio049aes.wav;spanish;happiness
m_gio049bes;[no verbal] por favor.;data/wav_corpus/m_gio049bes.wav;spanish;happiness
m_gio054aes;¿Cómo está?;data/wav_corpus/m_gio054aes.wav;spanish;happiness
m_gio054bes;¿Qué le pasa en la cara?;data/wav_corpus/m_gio054bes.wav;spanish;happiness
m_gio056aes;Gracias, no hay más preguntas.;data/wav_corpus/m_gio056aes.wav;spanish;happiness
m_gio058aes;Sr. Wheeler, es usted magnífico.;data/wav_corpus/m_gio058aes.wav;spanish;happiness
m_gio062aes;[No verbal] eso es lógico. Medio capuchino marchando.;data/wav_corpus/m_gio062aes.wav;spanish;happiness
m_gio100aes;Esa mierda es lo mejor que he oído salir ;data/wav_corpus/m_gio100aes.wav;spanish;happiness
m_gio101aes;Por favor, déjadle en paz.;data/wav_corpus/m_gio101aes.wav;spanish;happiness
m_gio102aes;No sé. A las chicas les gusta.;data/wav_corpus/m_gio102aes.wav;spanish;happiness
m_gio103aes;¿Es esa la forma de hablarle a un invitado? ¿A un amigo de la familia?;data/wav_corpus/m_gio103aes.wav;spanish;happiness
m_gio104aes;¿Estás enfermo?;data/wav_corpus/m_gio104aes.wav;spanish;happiness
m_gio105aes;De puta madre. Ha resucitado.;data/wav_corpus/m_gio105aes.wav;spanish;happiness
m_gio106aes;Seis putos kilos.;data/wav_corpus/m_gio106aes.wav;spanish;happiness
m_gio107aes;De verdad tío este chaval es una pasada.;data/wav_corpus/m_gio107aes.wav;spanish;happiness
m_gio108aes;He perdido la cuenta tío.;data/wav_corpus/m_gio108aes.wav;spanish;happiness
m_gio108bes;Da igual, colega.;data/wav_corpus/m_gio108bes.wav;spanish;happiness
m_gio110aes;Te vendría bien, un bien [no verbal].;data/wav_corpus/m_gio110aes.wav;spanish;happiness
m_gio111aes;¡Y ese es el segundo mejor invento!;data/wav_corpus/m_gio111aes.wav;spanish;happiness
m_gio119aes;Pero tú, Jimmy, le miras como si fueras a arrancarle la nariz y obligar ;data/wav_corpus/m_gio119aes.wav;spanish;happiness
m_gio123aes;¿Verdad que es extraño? [no verbal] tener muchos hijos.;data/wav_corpus/m_gio123aes.wav;spanish;happiness
m_gio129aes;Preferiría no hacerlo yo mismo. ;data/wav_corpus/m_gio129aes.wav;spanish;happiness
m_gio140aes;Cada uno tiene su propia idea de lo que es el paraíso. [no verbal];data/wav_corpus/m_gio140aes.wav;spanish;happiness
m_gio140bes;Pero a la parienta, a la parienta le parece el paraíso. [no verbal];data/wav_corpus/m_gio140bes.wav;spanish;happiness
m_gio145aes;[No verbal] bien. Como le he dicho me obligan a preguntar si lo entiende.;data/wav_corpus/m_gio145aes.wav;spanish;happiness
m_gio146aes;¿Qué tiene de malo reírse del secretario general del partido? [no verbal];data/wav_corpus/m_gio146aes.wav;spanish;happiness
m_gio146bes;Además, seguro de que ya me lo sé. [no verbal];data/wav_corpus/m_gio146bes.wav;spanish;happiness
m_rab006aes;¡Todo se hizo por ti!;data/wav_corpus/m_rab006aes.wav;spanish;anger
m_rab006bes;¡Se hizo para que mejoraras!;data/wav_corpus/m_rab006bes.wav;spanish;anger
m_rab006ces;Se hizo por amor.;data/wav_corpus/m_rab006ces.wav;spanish;anger
m_rab021bes;¡Es de mi hija de quien estoy hablando!;data/wav_corpus/m_rab021bes.wav;spanish;anger
m_rab021ces;¡Que todo el mundo cierre el pico!;data/wav_corpus/m_rab021ces.wav;spanish;anger
m_rab021des;¡Cerrad el pico!;data/wav_corpus/m_rab021des.wav;spanish;anger
m_rab022aes;¿Por qué coño crees que estaba allí?;data/wav_corpus/m_rab022aes.wav;spanish;anger
m_rab027aes;"Vamos, responde: ""¿Qué hay que comprender?";data/wav_corpus/m_rab027aes.wav;spanish;anger
m_rab029aes; y las procesas.;data/wav_corpus/m_rab029aes.wav;spanish;anger
m_rab029bes;"Dices: ""Las malvadas fueron ellas, ellas son las culpables"".";data/wav_corpus/m_rab029bes.wav;spanish;anger
m_rab029ces;Porque por casualidad una de las víctimas escribió un libro.;data/wav_corpus/m_rab029ces.wav;spanish;anger
m_rab030ces;¿Quién lo sabía?;data/wav_corpus/m_rab030ces.wav;spanish;anger
m_rab030des;¿Qué sabían?;data/wav_corpus/m_rab030des.wav;spanish;anger
m_rab030ees;Pues, ¿lo sabían todos?;data/wav_corpus/m_rab030ees.wav;spanish;anger
m_rab045aes;Mírate, jodida ruina humana.;data/wav_corpus/m_rab045aes.wav;spanish;anger
m_rab046aes;Exacto, está muerta joder. ¿Ella la palma y tú recoges tus fichas y te das el piro?;data/wav_corpus/m_rab046aes.wav;spanish;anger
m_rab047aes;Te perdiste una mano de cojones. Hay gente que pierde una mano como esa y tiene los huevos de volver a apostar.;data/wav_corpus/m_rab047aes.wav;spanish;anger
m_rab050aes;¿Por qué crees que hace eso, Gerry? ¿Tienes alguna puta idea?;data/wav_corpus/m_rab050aes.wav;spanish;anger
m_rab053ces;Tú y todos los tuyos me consideráis un caso lamentable.;data/wav_corpus/m_rab053ces.wav;spanish;anger
m_rab055aes;No se trata de ti, matemático gilipollas.;data/wav_corpus/m_rab055aes.wav;spanish;anger
m_rab055bes;¡Se trata del chico!;data/wav_corpus/m_rab055bes.wav;spanish;anger
m_rab055ces;Y no voy a dejar que le jodas como estás intentando joderme a mí.;data/wav_corpus/m_rab055ces.wav;spanish;anger
m_rab064aes;¿Me has oído? ¡Cállate!;data/wav_corpus/m_rab064aes.wav;spanish;anger
m_rab067aes;O te corto en mil pedazos con esto.;data/wav_corpus/m_rab067aes.wav;spanish;anger
m_rab070aes;Pues, no me tengas en ascuas sobre lo que piensas.;data/wav_corpus/m_rab070aes.wav;spanish;anger
m_rab071aes;Claro que es él, ¿qué aspecto tenía?;data/wav_corpus/m_rab071aes.wav;spanish;anger
m_rab084aes;¡Pues deberías maldita sea!;data/wav_corpus/m_rab084aes.wav;spanish;anger
m_rab087aes;¡Me da igual que le ames!;data/wav_corpus/m_rab087aes.wav;spanish;anger
m_rab087bes;Hazme caso!;data/wav_corpus/m_rab087bes.wav;spanish;anger
m_rab089bes;¡Hay un autobús lleno de muertos!;data/wav_corpus/m_rab089bes.wav;spanish;anger
m_rab089ces;¡¿Y podrían hacer daño a alguien?!;data/wav_corpus/m_rab089ces.wav;spanish;anger
m_rab090aes;¿A quién? ¿A un amigo tuyo?;data/wav_corpus/m_rab090aes.wav;spanish;anger
m_rab093aes;No, esa eres tú.;data/wav_corpus/m_rab093aes.wav;spanish;anger
m_rab095aes;Cierto, no me caes bien.;data/wav_corpus/m_rab095aes.wav;spanish;anger
m_rab097aes;No estamos en el recreo.;data/wav_corpus/m_rab097aes.wav;spanish;anger
m_rab097bes;¡Esto es un asunto serio!;data/wav_corpus/m_rab097bes.wav;spanish;anger
m_rab099aes;¿Dices que soy un capullo?;data/wav_corpus/m_rab099aes.wav;spanish;anger
m_rab110bes;Que no está preparado para ser médico y bajo mi responsabilidad ;data/wav_corpus/m_rab110bes.wav;spanish;anger
m_rab119ces;¡Joder!;data/wav_corpus/m_rab119ces.wav;spanish;anger
m_tri001aes;Uno se siente muy …;data/wav_corpus/m_tri001aes.wav;spanish;sadness
m_tri001bes;Sólo cuando le hace daño a alguien.;data/wav_corpus/m_tri001bes.wav;spanish;sadness
m_tri002aes;Te sientes como ;data/wav_corpus/m_tri002aes.wav;spanish;sadness
m_tri002bes; un extraño.;data/wav_corpus/m_tri002bes.wav;spanish;sadness
m_tri005aes;La quería.;data/wav_corpus/m_tri005aes.wav;spanish;sadness
m_tri005bes;Muchísimo.;data/wav_corpus/m_tri005bes.wav;spanish;sadness
m_tri005ces;Por la noche nos sentábamos en la cocina ;data/wav_corpus/m_tri005ces.wav;spanish;sadness
m_tri005des; que éramos las dos únicas personas sobre la tierra.;data/wav_corpus/m_tri005des.wav;spanish;sadness
m_tri005ees;Rechazado.;data/wav_corpus/m_tri005ees.wav;spanish;sadness
m_tri007aes;Sobre las ocho.;data/wav_corpus/m_tri007aes.wav;spanish;sadness
m_tri007ces;Se fue a ver a Eve y Diane.;data/wav_corpus/m_tri007ces.wav;spanish;sadness
m_tri008aes;Nos íbamos el domingo.;data/wav_corpus/m_tri008aes.wav;spanish;sadness
m_tri008bes;Pensábamos casarnos allí.;data/wav_corpus/m_tri008bes.wav;spanish;sadness
m_tri008ces;Ese era el plan saben.;data/wav_corpus/m_tri008ces.wav;spanish;sadness
m_tri009aes;La quería tanto.;data/wav_corpus/m_tri009aes.wav;spanish;sadness
m_tri009bes;Tiene nada igual.;data/wav_corpus/m_tri009bes.wav;spanish;sadness
m_tri009ces;Nunca en la vida.;data/wav_corpus/m_tri009ces.wav;spanish;sadness
m_tri011aes;Pero ahora quiere morir.;data/wav_corpus/m_tri011aes.wav;spanish;sadness
m_tri011bes;Y yo quiero que se quede conmigo.;data/wav_corpus/m_tri011bes.wav;spanish;sadness
m_tri011ces;Lo juro por Dios, Padre;data/wav_corpus/m_tri011ces.wav;spanish;sadness
m_tri011des;Es cometer un pecado el que haga.;data/wav_corpus/m_tri011des.wav;spanish;sadness
m_tri011ees;Manteniéndola viva la estoy matando.;data/wav_corpus/m_tri011ees.wav;spanish;sadness
m_tri011fes;Lo entiendes.;data/wav_corpus/m_tri011fes.wav;spanish;sadness
m_tri011ges;Cómo lo resumido;data/wav_corpus/m_tri011ges.wav;spanish;sadness
m_tri012aes;Fui a ver a Maggie esta mañana.;data/wav_corpus/m_tri012aes.wav;spanish;sadness
m_tri012bes;Debías de haber salido.;data/wav_corpus/m_tri012bes.wav;spanish;sadness
m_tri014aes;Puede que no la firmes.;data/wav_corpus/m_tri014aes.wav;spanish;sadness
m_tri014bes;Y me das un poco más de tiempo.;data/wav_corpus/m_tri014bes.wav;spanish;sadness
m_tri015aes;Hagas lo que hagas, Rosen tiene razón en una cosa.;data/wav_corpus/m_tri015aes.wav;spanish;sadness
m_tri015bes;No debes quedarte.;data/wav_corpus/m_tri015bes.wav;spanish;sadness
m_tri015ces;Ya no soy de fiar.;data/wav_corpus/m_tri015ces.wav;spanish;sadness
m_tri016aes;No lo sé.;data/wav_corpus/m_tri016aes.wav;spanish;sadness
m_tri016bes;Que el Dr. Rosen te lleve a casa de tu madre.;data/wav_corpus/m_tri016bes.wav;spanish;sadness
m_tri020aes;Tú tienes ese don.;data/wav_corpus/m_tri020aes.wav;spanish;sadness
m_tri020bes;Sabes tratar a la gente.;data/wav_corpus/m_tri020bes.wav;spanish;sadness
m_tri021aes;Les caes bien.;data/wav_corpus/m_tri021aes.wav;spanish;sadness
m_tri021bes;Y si te vas, no aprenderé a hacerlo.;data/wav_corpus/m_tri021bes.wav;spanish;sadness
m_tri025aes;Hasta que una noche se enteró de que se había ;data/wav_corpus/m_tri025aes.wav;spanish;sadness
m_tri028aes;Él no es la misma persona que era antes.;data/wav_corpus/m_tri028aes.wav;spanish;sadness
m_tri029aes;Apenas se hablan. Son como extraños.;data/wav_corpus/m_tri029aes.wav;spanish;sadness
m_tri030bes;Porque siente que ;data/wav_corpus/m_tri030bes.wav;spanish;sadness
m_tri030ces; sería  como ayudar también al otro.;data/wav_corpus/m_tri030ces.wav;spanish;sadness
m_tri039aes;Otra familia, otra ;data/wav_corpus/m_tri039aes.wav;spanish;sadness
f_ans001ait;Non so che cosa mi succede scusami.;data/wav_corpus/f_ans001ait.wav;italian;fear
f_ans002ait;Scusa è davvero scortese da parte mia.;data/wav_corpus/f_ans002ait.wav;italian;fear
f_ans004ait;Non toccarmi Dio.;data/wav_corpus/f_ans004ait.wav;italian;fear
f_ans005ait;Una mattina, a Wellfleet, c'eri tu, eravamo tutti lì.;data/wav_corpus/f_ans005ait.wav;italian;fear
f_ans009ait;Non lo so, io stavo incartando i bicchieri e qualche  altra cosa.;data/wav_corpus/f_ans009ait.wav;italian;fear
f_ans009bit;Ho avuto un’angoscia tremenda.;data/wav_corpus/f_ans009bit.wav;italian;fear
f_ans010bit;Non è che hai fatto questo passo solo per me vero?;data/wav_corpus/f_ans010bit.wav;italian;fear
f_ans012ait;Ti prego rispondimi, cosa è successo, dimmi.;data/wav_corpus/f_ans012ait.wav;italian;fear
f_ans018ait;Non stò mentendo, sono andata da lui per un aiuto.;data/wav_corpus/f_ans018ait.wav;italian;fear
f_ans019ait;Non te lo posso dire, qualcuno potrebbe farsi del male.;data/wav_corpus/f_ans019ait.wav;italian;fear
f_ans040ait;Chiacchiera troppo e  si caccia nei guai.;data/wav_corpus/f_ans040ait.wav;italian;fear
f_ans041ait;La notte se ne andava a dormire a Hooverville.;data/wav_corpus/f_ans041ait.wav;italian;fear
f_ans041bit;Mio fratello non ha posto per tutti e due.;data/wav_corpus/f_ans041bit.wav;italian;fear
f_ans042ait;Mike ha detto che sai, se doveva stare là;data/wav_corpus/f_ans042ait.wav;italian;fear
f_ans042bit;Tanto valeva cercare di organizzare la gente.;data/wav_corpus/f_ans042bit.wav;italian;fear
f_ans043ait;È successo qualcosa Jim, me lo sento.;data/wav_corpus/f_ans043ait.wav;italian;fear
f_ans044ait;Ho saputo che ci sono stati dei disordini a Hooverville.;data/wav_corpus/f_ans044ait.wav;italian;fear
f_ans045ait;Non sapevo da chi altro andare Jim.;data/wav_corpus/f_ans045ait.wav;italian;fear
f_ans048ait;No, ma credo che abbiano visto me.;data/wav_corpus/f_ans048ait.wav;italian;fear
f_ans100ait;Aspetta, hai sentito?;data/wav_corpus/f_ans100ait.wav;italian;fear
f_ans101ait;Non poteva arrivarci da sola ma è abbastanza alta.;data/wav_corpus/f_ans101ait.wav;italian;fear
f_ans102ait;Questo lo sa spiegare?;data/wav_corpus/f_ans102ait.wav;italian;fear
f_ans103ait;Parlare col comandante.;data/wav_corpus/f_ans103ait.wav;italian;fear
f_ans104ait;È sufficiate che voi facciate sgombrare i corridoi, così posso controllare.;data/wav_corpus/f_ans104ait.wav;italian;fear
f_ans105ait;Non restano molti posti da controllare, basta fare evaquare l'aereo allatterraggio.;data/wav_corpus/f_ans105ait.wav;italian;fear
f_ans106ait;Tesoro non é un buon motivo.;data/wav_corpus/f_ans106ait.wav;italian;fear
f_ans108ait;L'ho vista per caso passare di qui.;data/wav_corpus/f_ans108ait.wav;italian;fear
f_ans109ait;L’havuta una brutta esperienza lei.;data/wav_corpus/f_ans109ait.wav;italian;fear
f_ans109bit;Non è in se in questo momento.;data/wav_corpus/f_ans109bit.wav;italian;fear
f_ans111bit;Ha chiuso a chiave un sacco di cose mie importanti, documenti e altre cose che devo riavére perciò non lo faccia salire.;data/wav_corpus/f_ans111bit.wav;italian;fear
f_ans112ait;Allora ci stai con me a ucciderlo.;data/wav_corpus/f_ans112ait.wav;italian;fear
f_ans114ait;La prego abbia pietà di me. Ho una famiglia.;data/wav_corpus/f_ans114ait.wav;italian;fear
f_ans115ait;Non capisco. Che vuol dire tenerlo in vita?;data/wav_corpus/f_ans115ait.wav;italian;fear
f_ans117ait;Non diga sciocchezze morirebbe.;data/wav_corpus/f_ans117ait.wav;italian;fear
f_ans118ait;Quatto freddo.;data/wav_corpus/f_ans118ait.wav;italian;fear
f_ans120ait;Io solo continuare a fare la nostra solita vita e dimenticare tuttto;data/wav_corpus/f_ans120ait.wav;italian;fear
f_ans121ait;Io l’ho già vista.;data/wav_corpus/f_ans121ait.wav;italian;fear
f_ans122ait;Qui al centro commerciale, a casa nostra.;data/wav_corpus/f_ans122ait.wav;italian;fear
f_ans122bit;Ma chi!;data/wav_corpus/f_ans122bit.wav;italian;fear
f_ans125ait;Ma che cosa stai dicendo.;data/wav_corpus/f_ans125ait.wav;italian;fear
f_ans200ait;Non hanno detto niente, giusto?;data/wav_corpus/f_ans200ait.wav;italian;fear
f_dis008ait;E perchè, dire che fregna sempre non è criticare? Io credo di sì.;data/wav_corpus/f_dis008ait.wav;italian;disgust
f_dis009ait;Ma guarda che novità.;data/wav_corpus/f_dis009ait.wav;italian;disgust
f_dis010ait;Voglio dire Vanessa, che anche i pazzi gradirebbero essere invitati.;data/wav_corpus/f_dis010ait.wav;italian;disgust
f_dis016ait;Sì un trionfo.;data/wav_corpus/f_dis016ait.wav;italian;disgust
f_dis017ait;Sei caduto e hai battuto la testa sul pavimento.;data/wav_corpus/f_dis017ait.wav;italian;disgust
f_dis020ait;Qualcun’altro ha un'idea che io possa utilizzare?;data/wav_corpus/f_dis020ait.wav;italian;disgust
f_dis024ait;Joid, tesoro caro, io ti voglio tanto bene.;data/wav_corpus/f_dis024ait.wav;italian;disgust
f_dis024bit;Ma a volte mi viene da chiedermi se tu sia veramente mio figlio.;data/wav_corpus/f_dis024bit.wav;italian;disgust
f_dis025ait;Sei sempre stato più simile a tuo padre.;data/wav_corpus/f_dis025ait.wav;italian;disgust
f_dis026ait;Ti dispiacerebbe dirmi cosa vuoi esattamente?;data/wav_corpus/f_dis026ait.wav;italian;disgust
f_dis027ait;Ora lei mi dà la pistola o mi ridà i miei soldi.;data/wav_corpus/f_dis027ait.wav;italian;disgust
f_dis027bit;E io preferirei di gran lunga i miei soldi.;data/wav_corpus/f_dis027bit.wav;italian;disgust
f_dis028ait;Me le da per favore?;data/wav_corpus/f_dis028ait.wav;italian;disgust
f_dis029ait;Oh sì, ci avrebbero sparato in mezzo al boulievard.;data/wav_corpus/f_dis029ait.wav;italian;disgust
f_dis036ait;Mio padre è del Puerto Rico, mia madre è del Salvador.;data/wav_corpus/f_dis036ait.wav;italian;disgust
f_dis036bit;Né l'uno né l'altro è il Messico.;data/wav_corpus/f_dis036bit.wav;italian;disgust
f_dis037ait;Non lo so. Non è malata?;data/wav_corpus/f_dis037ait.wav;italian;disgust
f_dis038ait;I malati a volte inventano le cose se non sbaglio.;data/wav_corpus/f_dis038ait.wav;italian;disgust
f_dis039ait;Una donna che aveva in cura ha ucciso il marito.;data/wav_corpus/f_dis039ait.wav;italian;disgust
f_dis048ait;Una benda per gli occhi.;data/wav_corpus/f_dis048ait.wav;italian;disgust
f_dis106ait;Oh smettila mamma. Ti farai venire una emorragia nasale.;data/wav_corpus/f_dis106ait.wav;italian;disgust
f_dis107ait;Me lo ricordi tutti i santi giorni.;data/wav_corpus/f_dis107ait.wav;italian;disgust
f_dis108ait;Non era una domanda.;data/wav_corpus/f_dis108ait.wav;italian;disgust
f_dis109ait;Qualcuno ha una sigaretta?;data/wav_corpus/f_dis109ait.wav;italian;disgust
f_dis150ait;E tu puoi fare qualsiasi cosa, giusto?;data/wav_corpus/f_dis150ait.wav;italian;disgust
f_dis189ait;Poteva anche salire il tuo amico gli facevo un caffé.;data/wav_corpus/f_dis189ait.wav;italian;disgust
f_dis190ait;Non sarà un novantotto ma sono ancora.;data/wav_corpus/f_dis190ait.wav;italian;disgust
f_dis191ait;In Texas non lo bevono il caffè?;data/wav_corpus/f_dis191ait.wav;italian;disgust
f_dis192ait;Larry, perché non te ne vai adesso.;data/wav_corpus/f_dis192ait.wav;italian;disgust
f_dis219ait;Certo che lo so.;data/wav_corpus/f_dis219ait.wav;italian;disgust
f_gio002ait;Sono guarita.;data/wav_corpus/f_gio002ait.wav;italian;happiness
f_gio011bit;Congratulazioni!;data/wav_corpus/f_gio011bit.wav;italian;happiness
f_gio012ait;Bene, grazie Signor Burton.;data/wav_corpus/f_gio012ait.wav;italian;happiness
f_gio014ait;Sai che sorpresa.;data/wav_corpus/f_gio014ait.wav;italian;happiness
f_gio019ait;Fantastica! È veramente grandiosa. Perfetto.;data/wav_corpus/f_gio019ait.wav;italian;happiness
f_gio030ait;Sei proprio tu!;data/wav_corpus/f_gio030ait.wav;italian;happiness
f_gio034ait;A volte, ma un po' più silenziosamente.;data/wav_corpus/f_gio034ait.wav;italian;happiness
f_gio038ait;No, mi serve un lottatore con una laurea.;data/wav_corpus/f_gio038ait.wav;italian;happiness
f_gio045ait;È meraviglioso.;data/wav_corpus/f_gio045ait.wav;italian;happiness
f_gio047ait;Al contrario.;data/wav_corpus/f_gio047ait.wav;italian;happiness
f_gio100ait;Nessuno mi fa ridelle come te.;data/wav_corpus/f_gio100ait.wav;italian;happiness
f_gio101ait;Ciao papá.;data/wav_corpus/f_gio101ait.wav;italian;happiness
f_gio103ait;Ho ordinato le partecipazioni due settimane fa.;data/wav_corpus/f_gio103ait.wav;italian;happiness
f_gio106ait;Forse dovresti solo, come dire.;data/wav_corpus/f_gio106ait.wav;italian;happiness
f_gio108ait;Tu e mio figlio portate la stessa taglia.;data/wav_corpus/f_gio108ait.wav;italian;happiness
f_gio109ait;Oh, mi scusi io … mi scusi.;data/wav_corpus/f_gio109ait.wav;italian;happiness
f_gio110ait;Ah mio dio Peter, siamo stati bambini in queste stanze.;data/wav_corpus/f_gio110ait.wav;italian;happiness
f_gio111ait;È sempre stato il mio nome preferito.;data/wav_corpus/f_gio111ait.wav;italian;happiness
f_gio112ait;E solo che … ;data/wav_corpus/f_gio112ait.wav;italian;happiness
f_gio113ait;Che splendida idea.;data/wav_corpus/f_gio113ait.wav;italian;happiness
f_gio115ait;Ah questa casa! È questa casa che mi prende.;data/wav_corpus/f_gio115ait.wav;italian;happiness
f_gio115bit;Uno che lavora qui mi sembra un po' strano.;data/wav_corpus/f_gio115bit.wav;italian;happiness
f_gio116ait;Qui c'è qualcosa che mi ricorda la bambina che ero e che non mi ha mai abbandonata.;data/wav_corpus/f_gio116ait.wav;italian;happiness
f_gio116bit;Di quei che parlavano in latino.;data/wav_corpus/f_gio116bit.wav;italian;happiness
f_gio117ait;Non cominciare a vantarmi le meraviglie di quella schifezza. Io ti odiavo allora.;data/wav_corpus/f_gio117ait.wav;italian;happiness
f_gio120ait;Oh, credevo parlarsi del giudice.;data/wav_corpus/f_gio120ait.wav;italian;happiness
f_gio122ait;Avevo ragione.;data/wav_corpus/f_gio122ait.wav;italian;happiness
f_gio123ait;Grazie tante.;data/wav_corpus/f_gio123ait.wav;italian;happiness
f_gio125ait;Avanti, calmati.;data/wav_corpus/f_gio125ait.wav;italian;happiness
f_gio126ait;Sei splendente come un panno illustrato.;data/wav_corpus/f_gio126ait.wav;italian;happiness
f_gio133ait;Credevo che fossi prestato ad un amore tempestoso.;data/wav_corpus/f_gio133ait.wav;italian;happiness
f_gio134ait;Mio Dio guarda, mi sono ricoperta.;data/wav_corpus/f_gio134ait.wav;italian;happiness
f_gio136ait;CioÈ, tutto qua.;data/wav_corpus/f_gio136ait.wav;italian;happiness
f_gio162bit;No!  Sí! ;data/wav_corpus/f_gio162bit.wav;italian;happiness
f_gio189ait; bene.;data/wav_corpus/f_gio189ait.wav;italian;happiness
f_gio200ait;Stai arteggiando qualcosa.;data/wav_corpus/f_gio200ait.wav;italian;happiness
f_gio203ait;È un fochettone da cucina.;data/wav_corpus/f_gio203ait.wav;italian;happiness
f_gio218ait;Che cosa hai detto.;data/wav_corpus/f_gio218ait.wav;italian;happiness
f_gio219ait;Solo le bimbettine con i boccoli d'oro.;data/wav_corpus/f_gio219ait.wav;italian;happiness
f_gio344ait;Buon compleanno!;data/wav_corpus/f_gio344ait.wav;italian;happiness
f_rab002ait;Bastardo!;data/wav_corpus/f_rab002ait.wav;italian;anger
f_rab008ait;Un dovere come questo Leonard non esiste.;data/wav_corpus/f_rab008ait.wav;italian;anger
f_rab009ait;Sono dovunque si prendono cura di me dei dottori che mi comunicano cosa è meglio nel mio interese.;data/wav_corpus/f_rab009ait.wav;italian;anger
f_rab010ait;Io muoio se resto ancora qui.;data/wav_corpus/f_rab010ait.wav;italian;anger
